Name,Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Jupiter Tisserand Invariant,Epoch Osculation,Semi Major Axis,Asc Node Longitude,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,approach_year,approach_month,approach_day,Orbital Period,Orbit Uncertainity,Hazardous
3625128,810543600000.0,Slow,78564.9448113509,,,170.8551635742,65705832.0,40827712.0,3.725,2458000.5,1.810032265391183,,204.50578533573,3.059710299058127,2457982.891146359,7.126982341285601,0.4047385756396432,1995.0,9.0,8.0,Medium,Low,False
2347634,,,55870.8824768148,34715.993614552,0.427378053,,63934848.0,39727272.0,,,,191.2527124013881,29.44391572625644,1.744230727082128,2458125.6742098816,256.2265857999162,0.829031909193917,1995.0,,15.0,Low,,False
3666733,811148400000.0,,20779.9089062441,12911.8272867715,0.4039159222,157.1232910156,60424960.0,37546328.0,5.004,2458000.5,1.292702072996871,45.26691335656935,190.6591072492211,1.536922777197796,2457869.1444189246,,0.6705889703790694,1995.0,9.0,,,Medium,False
3771633,811148400000.0,Very Slow,21548.4974929048,13389.3983449663,0.2007966444,78.1098937988,30038752.0,18665214.0,,2458000.5,1.007138471483015,185.8691790850466,100.3230370449916,1.273077298593743,2457910.968954696,87.30597168123131,0.9751474629241564,1995.0,9.0,15.0,,,False
3160737,,,118849.4444470831,73848.4228565778,0.4287923704,166.8002319336,,39858740.0,2.976,,2.535083408794546,344.1615922444419,118.2595343760776,4.418446995354484,2457387.129860144,,,1995.0,9.0,22.0,High,,True
3684352,811753200000.0,Slow,,27364.0685353316,0.2524465764,,,23466374.0,,2458000.5,1.777807587614624,344.0968673856423,64.4472866108216,2.485420408482866,2457833.431866576,69.46572316256477,,1995.0,9.0,22.0,Medium,Medium,False
3781651,,,72217.2695251892,44873.0028335822,0.3267124603,127.0911483765,48875488.0,30369820.0,6.825,2458000.5,0.8530614548537201,,,1.131190023401711,2458114.1579088126,,,1995.0,,22.0,Low,,False
2162694,813135600000.0,Fast,,54661.8583725604,0.4367768964,169.9062194824,,40600952.0,6.606,2458000.5,0.8702809086347039,29.79498678119862,,,,87.25022796535129,1.213989384482868,1995.0,10.0,,,Low,False
3429684,,Very Slow,,18293.5036106537,0.1240226634,48.2448158264,18553526.0,11528627.0,,2458000.5,,9.7503830776467,,1.331031250684004,,128.5098086481505,,1995.0,,,Low,Medium,False
3581238,813135600000.0,Slow,50396.7091564228,31314.5551977784,0.2735199581,106.399269104,,25425270.0,6.484,2458000.5,0.8938575799171852,12.96137180959469,218.6192689166658,1.354004407079666,,85.1151305460568,1.166276655939104,1995.0,10.0,8.0,Low,,False
3601472,813135600000.0,,55719.4158773802,34621.878160031,0.2088703977,,31246566.0,19415716.0,3.275,2458000.5,2.176240135386807,,86.23064422521149,3.725615931556913,,280.3456586195321,0.3070038703560113,,,8.0,High,,True
3666677,,Very Slow,37273.9723469384,23160.5968730185,0.1029365356,40.0423126221,15399087.0,9568549.0,,,,10.38189097684688,81.31956727808232,1.506212930188712,2458069.7798607987,307.093083653724,0.7636694955230614,1995.0,10.0,,Low,Medium,False
3730802,,Very Slow,25326.2853496968,15736.7688052047,0.1168503547,45.454788208,,10861919.0,6.661,,,4.523783599081487,,1.106863233080416,,246.4093799891688,1.182735479363294,1995.0,10.0,8.0,,,False
3092146,813740400000.0,Very Slow,16354.9951017875,10162.3579286635,0.4222252793,164.2456359863,,39248292.0,4.545,,,12.47108401797542,,2.035348304824027,2450100.3171166647,,,1995.0,,15.0,,High,False
3471585,813740400000.0,Fast,85319.5369474375,53014.2422771453,0.466018362,181.2811431885,69715352.0,43319112.0,7.499,,,22.38391211190036,185.4172634757048,1.023684259578703,2457910.788665057,133.4904732191777,1.488000076072273,1995.0,,15.0,Low,High,False
3610358,813740400000.0,Very Fast,124987.452451079,77662.3423299496,0.3798567255,147.7642669678,56825760.0,35309888.0,3.625,2458000.5,1.814799732405519,30.87949107095691,,3.061958295213145,,324.154910400744,0.4031447551437207,1995.0,10.0,15.0,,Low,False
3666785,813740400000.0,Slow,,29035.468856144,0.1732524845,67.3952102661,,16104824.0,,2458000.5,1.16651991571092,28.8520216092119,,1.46950283919985,2457770.912607256,,,1995.0,,15.0,Low,Low,False
2355046,814345200000.0,Very Slow,27150.8661367606,16870.4923503666,0.4797389449,186.6184539795,71767928.0,44594520.0,5.1,2458000.5,1.242319677520225,98.32819872250845,169.7281330021665,1.580158627877101,2457965.665232044,,0.7117935160763691,1995.0,,22.0,,,False
2444193,814345200000.0,Slow,,40608.2517194037,0.2483933654,96.6250228882,37159120.0,23089606.0,5.673,2458000.5,1.069295734937423,,78.20976413384204,1.277321206219189,2458150.9789086673,225.8678286950511,0.8913685811053415,1995.0,10.0,22.0,Low,,True
3072196,,,,25247.4758325127,0.2623579908,,39248196.0,24387698.0,,2458000.5,0.989173520926894,357.789502255069,,,2457858.7599308495,141.9998843908474,1.001833040171181,1995.0,10.0,22.0,Low,Medium,False
3514891,814345200000.0,Fast,,53064.2018957401,0.3503765468,136.2964782715,52415584.0,32569534.0,,2458000.5,0.8821099863815999,195.1507089091169,187.9551444288656,,2457880.9847791456,142.1815302614337,1.18965207314498,1995.0,10.0,22.0,Low,,False
3765702,814345200000.0,Slow,41926.0009352609,26051.1865255792,,,44981772.0,,6.504,2458000.5,,252.5344599430414,344.091615887813,1.055192396889565,2457869.5255082427,,1.129309691365342,,10.0,22.0,Low,Medium,False
2003362,,Slow,,26053.4130470533,0.4686737132,182.3140716553,70112592.0,,,2458000.5,0.9895267061027035,152.4478065215989,55.04820444943432,1.453186991415969,2458083.8599596918,276.5319456445037,1.001296721643968,1995.0,11.0,8.0,Low,Low,True
3358223,,,37271.6715252229,23159.1672318809,0.209470423,,31336330.0,19471492.0,,2458000.5,0.8924375048209183,,327.0394215010603,1.228977059186815,2458152.279118325,,1.169061488099317,1995.0,11.0,,Low,Medium,False
3634389,815817600000.0,Fast,84182.8434317334,52307.9451312346,0.4636560973,180.3622283936,69361968.0,43099528.0,4.483,2458000.5,1.479975538567063,,195.7444816379013,2.08333478888282,2457880.5022811806,65.68939439361333,0.5474220263514357,1995.0,,8.0,Medium,Low,False
2221980,816422400000.0,,43696.9139451541,27151.5630010876,0.3543838139,137.8553009033,,32942034.0,4.744,,1.341419601931606,356.5206024962067,64.62687148731517,,2457993.823002468,,,1995.0,11.0,15.0,,Low,True
3431599,,Slow,77674.1306273892,48263.6841112241,0.2447450702,,36613344.0,22750476.0,,2458000.5,,286.6297806146021,198.8800731866516,3.613774461420248,2458438.5925561916,,0.3013476306476229,,11.0,15.0,High,Medium,False
3736387,,Slow,59405.6856522805,36912.3828432184,0.1877581409,73.0379180908,28088220.0,17453210.0,,,0.9388650495368164,58.63805153976577,225.5447936950166,,2457930.877645704,75.43067960519984,1.083426154827778,1995.0,11.0,15.0,Low,,False
2152978,817027200000.0,,,,0.3612256356,,54038588.0,33578020.0,,2458000.5,1.162054188805341,,,,2458141.9736276018,248.6885108731514,,1995.0,11.0,,Low,,True
3373683,817027200000.0,Very Slow,,17788.7334076928,0.2697244303,,40350200.0,25072452.0,5.768,2457800.5,1.061197120692007,215.4436355173162,,1.198138092922917,2457865.405627995,301.4816144786948,,1995.0,11.0,,Low,Low,True
3565394,817027200000.0,Slow,68854.6302035087,42783.5895283968,0.4687864811,182.3579406738,,43576424.0,5.481,,1.139867612715609,221.3622191958433,297.5330995701773,1.370356441708911,,119.5014484404572,0.8098833165862831,1995.0,11.0,22.0,Low,High,False
3749346,817027200000.0,,,15149.3057352118,0.1749936632,68.0725326538,26178680.0,16266677.0,5.584,2458000.5,1.113917071953576,,284.8134146915102,,,142.7481820673409,0.8383488711177666,1995.0,11.0,22.0,Low,Low,False
2489486,817027200000.0,Very Slow,28628.6561132644,17788.7335721559,0.2697244303,104.9228057861,40350200.0,25072452.0,5.768,,1.061191066459368,215.4428312993687,61.18913869575113,1.198101000360374,2457865.4169557453,121.790814642756,0.9015995702115028,,11.0,,,Low,True
3695735,817027200000.0,Very Slow,32316.8266154128,20080.419293338,0.4045990377,157.3890228271,60527156.0,37609832.0,4.806,2458000.5,1.360874576016335,233.8821450993128,84.04221652066524,,,357.8516051854995,,1995.0,11.0,22.0,Low,Low,False
3529600,818409600000.0,Very Slow,40149.0921267684,24947.0844939912,0.3926966529,152.7590026855,,36503436.0,5.075,,1.24667286484819,260.0125772301642,293.0934995319861,1.483606803206141,,116.9081914823362,,1995.0,,8.0,,Medium,False
3573154,,Very Slow,27991.0235617887,17392.5335014903,,147.3623809814,,35213856.0,,2458000.5,,105.7172765813125,64.90665549164987,1.41454187384907,,308.6824688820185,,1995.0,,8.0,Low,Low,False
3710226,818409600000.0,Very Slow,30437.4151891801,18912.6261212991,0.1687031221,65.6255187988,,15681935.0,,,1.343136859962097,143.3850095152952,330.4917718446133,1.72555220639035,2458177.546232421,,0.633174873623959,1995.0,12.0,8.0,Low,,False
3739251,818409600000.0,Very Slow,16395.96578993,10187.8155209706,0.4287494697,166.7835388184,,39854752.0,4.166,,1.697239040890702,,115.4724427722845,2.10942327531733,,331.7666356085584,0.4457481549778176,1995.0,12.0,8.0,Medium,Low,False
2033342,,Fast,86666.5050566249,53851.1958781012,,171.4177398682,65922180.0,40962144.0,7.912,,0.7184976905003903,82.00123323283424,167.2965171869824,1.018776727781459,,241.1948950677448,1.618325991034775,1995.0,12.0,,Low,Low,True
2397847,819014400000.0,Slow,58296.4898491566,36223.1717065496,0.268920858,,40229988.0,24997756.0,4.621,2458000.5,1.39649036846182,22.05535256630601,145.6407166642084,,2457955.349707176,,0.5972376209188186,1995.0,12.0,15.0,Low,,False
3455137,819014400000.0,,40730.8594961369,25308.5721130302,0.2967676688,,44395812.0,27586280.0,6.962,2458000.5,,57.80375669977673,315.1638598580114,1.073319608559943,,175.0469529693104,1.286643752956639,1995.0,12.0,15.0,Low,Low,True
3102683,819619200000.0,Slow,,27093.169300564,0.3739863988,,55947568.0,34764208.0,,2458000.5,1.006605851989085,127.0622179919935,,1.567017253647297,,268.3465264350019,,1995.0,12.0,22.0,Low,Low,True
2259221,821088000000.0,Fast,,57060.401857294,0.2189537614,85.1730117798,32755016.0,20353024.0,5.195,,1.100261590809678,308.8793229286659,18.13621485188891,,2458049.2872262625,318.3354905518329,0.8540044728918393,,,8.0,Low,,False
3400310,,Fast,89560.7408286608,,0.4778307425,185.876159668,71482464.0,44417144.0,6.832,2458000.5,,,350.6340811849042,,,181.0468117901618,1.241752215171487,1996.0,1.0,15.0,Low,,False
3439813,821692800000.0,Slow,76171.7385745898,47330.1561159722,0.4602401315,179.0334014893,68850944.0,42781992.0,4.651,2457600.5,1.396324485890176,58.80709475446888,,1.925480156983219,2457374.160242054,,0.5973440513249892,1996.0,,15.0,Low,Low,False
3644343,821692800000.0,Very Fast,122142.3778024333,,0.2612221979,101.6154327393,,24282120.0,3.97,2458000.5,1.532200384379732,,,2.30280014034421,2457725.082538192,143.1272065308816,0.5196736822396848,1996.0,,15.0,,Low,False
2476904,,Slow,76171.5462270917,47330.0365987171,0.4602387328,,68850736.0,,,2458000.5,,58.80444933705014,139.8599008943959,,2457976.8391199247,,,,,15.0,,Low,False
3769883,821692800000.0,Slow,69887.7533667287,,0.4605493242,,68897200.0,42810736.0,6.754,2458000.5,0.8410845845342316,338.1601227638802,341.0891992217253,1.308209003077766,2457912.8293852387,,1.277746099843181,,,15.0,Low,,False
2496327,821692800000.0,Very Fast,122142.3778769792,75894.523631393,0.2612221981,,,24282120.0,3.97,2458000.5,1.532200384377786,124.9900565678005,,2.302800140335663,,143.1272065305468,0.5196736822406753,,1.0,15.0,Medium,Low,False
2267223,822297600000.0,,,54361.7252950749,0.3724096571,144.8673553467,55711696.0,,3.327,2458000.5,1.842706954621161,342.7271352124852,14.77481046733027,3.502936449540508,2458278.170150728,250.5920558239716,0.3940212654809919,1996.0,,22.0,,Low,False
3670292,822297600000.0,Slow,58092.0522109607,,0.2885678161,112.2528762817,43169132.0,26824054.0,4.927,,1.296322565902411,,165.1484126740222,,2458157.748342641,254.9924492279307,0.6677816058862514,1996.0,1.0,22.0,Low,Low,False
3732504,822297600000.0,Very Slow,26930.5621348431,16733.6040109529,0.4608234437,179.2603149414,68938208.0,42836216.0,5.532,,1.117603117947594,194.4303121144344,110.5557197362717,1.335412998618706,,276.6777731544987,0.8342047661349474,,,,Low,Medium,False
3744790,822297600000.0,Fast,84920.2446914345,,,113.23072052,43545180.0,27057720.0,7.883,2458000.5,0.7142123806368134,,33.14602213699401,,,24.06198360552845,1.632912871848491,1996.0,,22.0,Low,,True
2443103,823766400000.0,,41491.6184793499,25781.2781601272,0.1081985557,42.0892372131,16186273.0,10057684.0,,2458000.5,1.034906113896623,322.780633928786,98.98782142962835,1.233799205460312,,,,1996.0,,8.0,Low,,True
3367904,,Very Slow,,23367.9978343895,0.0086826492,3.377550602,1298905.875,,6.831,,0.8552311489314504,321.6436242761665,44.51354434991903,1.186030249526121,,,1.246174351866921,1996.0,,8.0,Low,Low,False
3548666,823766400000.0,Very Slow,23874.5508693649,14834.7174554673,0.2806580083,109.1759643555,41985840.0,26088792.0,5.857,2458000.5,1.043125768815186,196.3089473502822,85.90076662731873,1.287178454859996,2458130.801663492,239.455049520755,0.9251221147037372,1996.0,2.0,8.0,Low,,False
3560922,823766400000.0,Slow,,28954.0498903284,0.2366039814,92.0389480591,35395452.0,21993714.0,4.579,2458000.5,1.400040682673373,23.62171846827058,30.22701971242788,2.116998998265417,2457929.182373807,42.43165483927063,,1996.0,,8.0,Low,Low,False
3723951,823766400000.0,Fast,116459.9662847533,72363.6940506569,,,55525012.0,34501644.0,,2458000.5,1.688089846661504,134.4972866968478,,,2458090.431365018,319.5869225956779,0.449376893102963,1996.0,2.0,8.0,Medium,,True
3741556,823766400000.0,Very Slow,,25207.9944802532,,,26756424.0,16625671.0,4.053,2458000.5,1.70299590939779,,160.495989428116,2.473296254411225,,,0.4434898316027631,1996.0,,8.0,Medium,,True
2424965,824371200000.0,Fast,,,0.4209516294,163.7501831055,,39129900.0,7.009,2458000.5,0.8124996321549045,,131.4820293780327,1.208201197433645,2457939.259566415,82.41524826318378,1.345765263874764,1996.0,2.0,15.0,Low,Low,False
3008376,824371200000.0,Very Slow,,8269.053950241,0.2684042145,,,24949730.0,3.76,,1.984894009177785,,178.9564441898484,,2458292.340744285,257.1405928818041,0.3524504687312431,1996.0,,15.0,Medium,Low,False
3555410,,,72084.5456991127,44790.5334095403,,70.047744751,,16738675.0,5.44,2458000.5,,304.2226333948637,321.9297945544304,1.676878900696495,2457833.8918848084,141.3035120944806,,1996.0,2.0,15.0,Low,Low,False
3699893,824371200000.0,,,,,45.4316253662,,10856384.0,5.92,,1.034328511393399,67.10073151473601,287.6334779726613,1.108282105386324,2458073.0615807623,292.0134403652899,0.9369498144952272,1996.0,,15.0,Low,,False
3174193,,,144595.840431037,89846.2320722741,0.4028079773,,60259216.0,37443340.0,,2457800.5,1.900342620602818,,203.7649019835784,3.478038831381979,,15.44646863306362,0.3762324154287152,,2.0,22.0,Medium,,False
3402642,824976000000.0,Very Slow,,20155.5608473781,0.1617575396,62.9236831665,24198584.0,15036303.0,,2458000.5,,147.2825544861749,50.19779903325218,,2457965.8689134736,25.67916881142787,0.7415062993175736,1996.0,,22.0,Low,Low,False
3552578,,Very Slow,,14245.0671282002,0.1769183579,68.8212432861,26466610.0,16445589.0,,2458000.5,1.046237996657044,20.45385430902011,159.1427095913275,1.292474018378077,2457969.791802334,28.28216611151354,,1996.0,2.0,22.0,Low,,False
3742127,824976000000.0,Fast,,62917.2192157819,0.3196003639,,47811536.0,29708710.0,,2458000.5,2.507453367437769,101.1050352991804,327.4174435401515,4.372651023613823,2457365.130791769,157.7178834813322,0.2482302910467978,,,22.0,High,Medium,False
2483563,,,144595.8014189115,,0.4028076183,,,37443308.0,,2458000.5,1.900646146975765,,203.7788882856287,3.478427635305227,,90.67396804931032,0.3761422945758863,1996.0,2.0,22.0,Medium,Low,False
2162422,826272000000.0,Slow,,38096.004711715,0.034714581,13.5039710999,,3226921.75,5.126,2458000.5,1.207352901316726,108.9361730794399,314.4934961838656,1.848620361039046,2457853.6216843682,109.1215213691514,0.7429382676395665,,,,Low,Low,True
3147579,,,48137.8932954637,29911.0148646174,0.3287568323,,,30559858.0,,,0.92028340928086,139.8876846382372,173.1295258625055,1.030431235758937,2457992.067065776,9.414568023845982,1.116404773677419,1996.0,3.0,8.0,Low,Medium,False
3297366,826272000000.0,Slow,,,0.4248796381,,63561092.0,,5.649,2457800.5,1.068545204432379,42.39806430815829,131.3721612635243,1.513262590547926,2457818.803681489,343.6674809138306,,,3.0,8.0,Low,Low,False
2481127,826272000000.0,,60442.9288094354,37556.8854038406,,165.2781066895,63561064.0,39495012.0,5.649,2458000.5,1.068451163273958,,,1.513054606832271,2457818.7959112483,162.1573952263573,0.8924256814507243,1996.0,3.0,8.0,Low,Low,False
3613391,,Very Slow,,20074.9503728448,0.1950647838,75.8802032471,,18132404.0,5.503,2458000.5,1.135946759642179,15.39358391881324,,1.312231733156924,2458078.91077698,296.1673512871855,,1996.0,,22.0,Low,Medium,False
2204131,828946800000.0,,84263.8698563602,,0.1295263778,50.385761261,19376870.0,12040229.0,,,1.146419186671376,291.9709704781965,29.4116843685898,1.871383805560086,2457851.172425375,119.9026872087939,,1996.0,4.0,8.0,Low,Low,False
3514891,828946800000.0,Slow,70312.8457486818,43689.6679597851,,,50899832.0,,6.55,,0.8821099863815999,,,1.098066388392723,2457880.9847791456,142.1815302614337,,1996.0,4.0,8.0,,Low,False
3714553,828946800000.0,Slow,,26096.808090164,0.3670842868,142.795791626,54915028.0,34122616.0,5.327,2458000.5,1.166841454413402,196.7630114318255,,1.389196120315584,2458198.228673494,205.383459499864,0.7819631708841966,,4.0,8.0,Low,Low,True
3716433,,Very Slow,35180.4058285762,21859.7360549839,0.3605267486,140.2449035645,53934032.0,33513054.0,,,0.9641386196073152,57.32432318562812,315.2260005565768,,2457969.366106286,32.41367649715665,1.0411057735039,1996.0,4.0,8.0,Low,Low,False
3728860,828946800000.0,,79077.7584819698,,0.4181566329,162.6629333496,,,4.858,2458000.5,1.325151915459563,147.5379904456377,319.180602481366,1.824415242362825,2457935.562019065,41.9569926986899,0.6461086731514775,1996.0,,8.0,,,False
2041429,829551600000.0,Slow,64160.618312804,39866.9130844198,,,9380801.0,5828959.5,,2458000.5,1.592525299226635,,297.1892484576257,2.476841828629394,,207.9897312554677,,1996.0,4.0,15.0,Medium,Low,True
2277810,829551600000.0,,32791.8876529727,20375.6037474818,0.3006797895,116.9644470215,44981060.0,,6.003,2458000.5,1.001342942840337,179.5057827726986,,1.379385249487054,2457994.5484825065,5.854064811306019,,1996.0,4.0,15.0,Low,Low,False
2401954,829551600000.0,Slow,42387.2925691633,26337.8152077671,0.3772896052,146.7656555176,56441720.0,35071260.0,7.06,2458000.5,0.8263226900946545,,71.73387784619896,1.063386950763326,2458113.0763187185,212.2843195144033,1.312138131420815,1996.0,,15.0,Low,,True
3092296,829551600000.0,Very Slow,,25036.1532213731,0.2145085599,83.4438323975,,19939816.0,,,,193.5434227412754,265.4699970089685,1.176031959459128,2457825.3577611665,,,1996.0,4.0,15.0,Low,High,False
3749034,829551600000.0,Very Slow,,14083.7888838994,,,7555205.0,4694586.5,6.368,2458000.5,0.93909559714814,18.53274266511217,,1.076551378875011,,48.02060936020965,1.083027208253221,,4.0,15.0,Low,Medium,False
